st_code,dt_code,state,district,current_ac_cr,savings_ac_cr,deposit_cr,credit_cr,population,housing_loan_cr,con_durable_loan_cr,auto_loan_cr,education_loan_cr,cc_loan_cr,others_loan_cr
15,281,MIZORAM,MAMIT,8.8,82.9,149.7,94.1,178310,25.3,0,0.8,0.5,0,52.3
15,268,MIZORAM,SERCHHIP,16.4,98,178.7,124.8,41648,35,0,2.2,0,0.4,61.1
13,265,NAGALAND,DIMAPUR,682.6,2376.4,5887.7,3359.5,622528,383.5,2.9,369.3,14.3,17,1436.2
13,270,NAGALAND,KOHIMA,1664.2,3315,6584.3,1982.8,406144,168.2,13,141.6,6.9,7,1255.1
13,262,NAGALAND,MOKOKCHUNG,64.4,479.2,823.6,782.9,221157,29.3,3,25.2,1.1,2.4,585.3
13,261,NAGALAND,MON,54,211.8,326.9,392.5,303984,0.8,31.9,6.5,0.3,0,301.2
13,271,NAGALAND,PEREN,21.2,95,137.2,230.3,153518,1,0,5.5,0.2,0,177.2
13,266,NAGALAND,PHEK,22,225.2,281.6,325,211530,1.2,0,6.8,0.3,0,256.5
13,267,NAGALAND,TUENSANG,16.3,119.6,164.3,369,174484,1.2,0,3.5,0.1,0,317.5
13,264,NAGALAND,WOKHA,15,263.9,350.7,351.2,218617,5.9,0,10.2,0.2,0.4,270.3
13,263,NAGALAND,ZUNHEBOTO,41.4,143.8,249.7,398.9,176292,5.1,0.1,9.7,0.6,0,326.6
7,94,NCT OF DELHI,NEW DELHI,178346.2,402382.4,1934650.7,1786505,1408014,16845.6,502.3,3384.8,1001.7,2169.5,8124.7
21,384,ODISHA,ANUGUL,875.6,6862.3,17620.2,7088.3,1742680,674.5,9.8,488.5,40.2,72.4,1563.7
21,393,ODISHA,BALANGIR,541.4,4497.8,7929.7,4814.5,2526773,540.7,7.3,205.3,29.3,26.2,992.7
21,377,ODISHA,BALESHWAR,752.2,7006.8,16715.6,8401.5,3108665,1200,19.4,521.4,69.9,73.1,1480.4
21,370,ODISHA,BARGARH,470.6,4057.1,7333.9,4837.3,1950180,560.2,5.1,213.9,33.3,16.5,764.8
21,378,ODISHA,BHADRAK,363.9,4137.8,8278.3,4752.9,2027584,507.5,12.8,211,31,39.8,825.8
21,391,ODISHA,BOUDH,84.9,970.4,1545.3,1108.2,648172,115.9,0.8,43.3,3.2,4,241.1
21,381,ODISHA,CUTTACK,2301,14933.2,40072.9,18735.1,3590784,2930,50.7,1175.9,155,186.7,2958.4
21,373,ODISHA,DEOGARH,64.9,1093.4,1766,645.2,440463,52,1.5,47.1,3.3,3.1,151.5
21,383,ODISHA,DHENKANAL,351,3582.8,7995.9,3216.7,1720824,419.6,7.2,134.8,21.6,40.7,747.1
21,389,ODISHA,GAJAPATI,184.9,1666.6,2804.5,1196.6,789702,111.3,0.6,29.5,12.2,5.2,343.5
21,388,ODISHA,GANJAM,1412.3,11695.7,28172.7,14841.8,4843042,2020,17.8,534.4,121.6,105.9,3085.3
21,380,ODISHA,JAGATSINGHPUR,408.2,4343,16042,4067,1587919,380.9,8.6,178.9,30.9,36.3,730.8
21,382,ODISHA,JAJPUR,844,7414.4,14428.6,7624.3,2558466,580.9,10.1,367.9,40.2,81.4,1181
21,371,ODISHA,JHARSUGUDA,596.9,3202.5,8052,4230.2,780869,577.9,9.3,259,26.6,30.8,808.1
21,395,ODISHA,KALAHANDI,484.3,3463.1,5909.2,3698.4,2309193,395.9,5.2,167.4,26.2,15.9,797
21,390,ODISHA,KANDHAMAL,136.5,2128.3,3138.5,1440.2,1033723,74.6,1.3,55.1,7.5,3.6,559.9
21,379,ODISHA,KENDRAPARA,283.3,4292.4,8215.4,2865.7,2127945,255.1,16.2,119.6,26.4,29.3,609.9
21,375,ODISHA,KEONJHAR,1318.5,6042,22969.6,6581.6,2641776,447.4,17.8,465.2,32.1,42.2,1020.7
21,386,ODISHA,KHURDA,14213.6,44505.2,191727.7,101094,3186825,11987.9,154.5,4204.5,855.6,644.8,9085.9
21,398,ODISHA,KORAPUT,476.8,4158.6,7931.8,4082.1,1942849,408,2.8,245,33,41.4,1237.9
21,399,ODISHA,MALKANGIRI,119,1470.8,2092.7,1035.3,931699,60.9,1,57.4,3,9.9,352
21,376,ODISHA,MAYURBHANJ,640.6,7464.1,14354.1,5479,3637605,463.5,23.9,439.6,41.8,27.4,1255.4
21,394,ODISHA,NAWAPARA,138.1,1564.6,2395.7,1320,871627,138.8,0.9,62.5,7,4.4,355.2
21,397,ODISHA,NAWRANGPUR,203.8,1854.9,2812.8,1709.2,1762886,139.9,1.4,75.3,9.6,7.8,437.7
21,385,ODISHA,NAYAGARH,160.4,2553.4,4677.8,3112.4,1259658,402.9,6.7,97.1,20,12.1,585
21,387,ODISHA,PURI,487,5713.9,13340.4,5356.1,2321992,652.7,8.8,165,45.7,43.5,1012.5
21,396,ODISHA,RAYAGADA,312.3,2559.2,5064.4,2405.4,1395601,306.8,1.5,104.9,26,16.6,624.4
21,372,ODISHA,SAMBALPUR,1163.3,6311.3,29159.1,10117.3,1593338,1109.1,8.8,710.1,143.9,57.1,2723
21,392,ODISHA,SONEPUR,136.5,1471.1,2470.9,1516.2,828230,162.1,1.1,69.2,7.3,6.1,264.5
21,374,ODISHA,SUNDARGARH,1689.4,11065.2,31692.4,14845.7,2966760,1165.1,11.6,865.6,144.6,77.8,2082.4
34,637,PUDUCHERRY,KARAIKAL,131.4,1201.8,3154.1,2701.2,248186,382,6.2,108.5,33.1,11.4,440.8
34,636,PUDUCHERRY,MAHE,52,678.4,2009.4,732.1,74431,204,0.6,44.7,27.5,2.6,139.2
34,635,PUDUCHERRY,PUDUCHERRY,1701.7,8064.4,25045.6,17384.6,1330035,3235.8,34.8,863.3,281.7,137.5,3358.6
34,634,PUDUCHERRY,YANAM,30.5,245,479.4,611.8,87304,95.3,0.3,11.5,11.1,0.8,94.8
3,49,PUNJAB,AMRITSAR,3068.1,20492,61908.6,30844.7,3762384,4688.7,110.4,2223.5,286.5,481.5,3821.1
3,54,PUNJAB,BARNALA,312.7,3089.6,7483.5,4627.7,922808,404.9,10.3,224.1,17,81.4,494.4
3,46,PUNJAB,BATHINDA,1050.1,7605.2,22032.1,20388.5,2297341,2425.1,29.4,773,97.5,207.6,2785.6
3,45,PUNJAB,FARIDKOT,277.3,3581.5,9150.2,5835.1,882446,616.7,11.4,224.4,21.8,83.4,731.6
3,40,PUNJAB,FATEHGARH SAHIB,581.8,4292.6,10564.1,8622.7,872331,592.1,10.2,390.1,38.5,116.2,522.6
3,701,PUNJAB,FAZILKA,412.1,3695.8,8766,8948.9,1544458,785.6,7.2,259.9,49.2,145.9,951.6
3,43,PUNJAB,FEROZPUR,486.4,4494.9,11441,9342.4,1445454,582.7,10.8,419.8,32.7,127.7,1002.5
3,35,PUNJAB,GURDASPUR,701.8,10968.6,25779.7,9260,2409003,913.9,16.9,803.9,45.2,132.6,1686.3
3,38,PUNJAB,HOSHIARPUR,820.3,16566.4,42933,11015.5,2386128,1658.3,18.5,913.3,111.7,151,1784.3
3,37,PUNJAB,JALANDHAR,3354.2,30545.7,97598.7,32985.9,3337023,5060.4,60.9,2702.8,259.9,400.3,3571.8
3,36,PUNJAB,KAPURTHALA,640,10971.1,30306.1,7434.8,1180337,913.5,12.7,664,55.5,611.1,1030.1
3,41,PUNJAB,LUDHIANA,7089.8,36526.7,107454.4,93869.2,5379889,9114.7,163.1,4536.6,340.2,1025.6,5274.1
3,47,PUNJAB,MANSA,280.7,2421.8,5603.7,5810,989699,441.9,16.1,188.9,27.1,64.6,602.3
3,42,PUNJAB,MOGA,502,6599.2,15726.8,7321,1400831,661.1,16.9,376.5,32.9,109.9,740.7
3,44,PUNJAB,MUKTSAR,347.7,3624.4,8536.8,7957,1551282,621.9,15.4,248.2,25.1,117,717.5
3,773,PUNJAB,PATHANKOT,452.6,4619.5,13320.4,4893.3,975884,740.3,8.6,584.1,54.3,54.5,1251.1
3,48,PUNJAB,PATIALA,1346.5,15333.1,46290.1,29252.6,3075832,3719.7,85,1529.4,272.1,294.6,3130.1
3,51,PUNJAB,RUPNAGAR,346.6,5763,14146.4,4708.9,975006,1171.9,5.3,345.3,61.4,89.2,731.3
3,52,PUNJAB,SAHIBZADA AJIT SINGH NAGAR,3208,20131.2,59234,49676.1,2259130,16128.8,79.3,1847.3,407.9,366.9,2590.4
3,53,PUNJAB,SANGRUR,575.1,5702.9,15629.1,10497.1,1820639,913.5,8.6,449.8,50.5,158.9,1008.9
3,39,PUNJAB,SHAHID BHAGAT SINGH NAGAR,282.3,6592.5,16933.4,3451.8,860116,409.5,6.2,327.2,46.7,56.1,451.3
3,50,PUNJAB,TARN TARAN,424.3,5451.3,10529.2,5574.7,1710537,240.5,9.9,294.5,12.7,138.9,863.9
8,119,RAJASTHAN,AJMER,1400,9082.1,30382.6,20850.1,3874603,3764.2,42.3,1195.2,118.5,157.3,2478
8,104,RAJASTHAN,ALWAR,850.8,6765.9,16565.5,12834,5889581,2736.9,12.4,695.1,75.8,77.6,1882.2
8,125,RAJASTHAN,BANSWARA,309.1,3204.4,6819.2,5290.8,2843519,732.3,6.5,296.8,23.6,20.2,1103.1
8,128,RAJASTHAN,BARAN,274.3,2668.2,4873.5,5031.5,1861854,530.3,12.7,227.7,13.7,25.6,583.2
8,115,RAJASTHAN,BARMER,329.1,2930.7,5477.2,5766.8,4298572,397.4,5.3,283.5,7.7,37.7,1165.2
8,105,RAJASTHAN,BHARATPUR,437.4,4584.5,9884,6686.4,3871585,967.2,4.6,369.8,58.8,36.8,1350.4
8,122,RAJASTHAN,BHILWARA,1137.8,6125.9,14924.7,24069.3,3641551,3958.2,18.2,865,58.4,131.4,2040.6
8,101,RAJASTHAN,BIKANER,1400.6,7851,21502.4,21605.8,4124812,3105.8,17,918.7,92,75.9,2861.8
8,121,RAJASTHAN,BUNDI,247.2,2492.2,4938.9,5485.8,1711312,441.8,5,180.9,12,21,566.5
8,126,RAJASTHAN,CHITTAURGARH,547,4544.4,10723.8,9547.1,2373724,1550.6,15.2,464.4,34.2,61.5,1116.7
8,102,RAJASTHAN,CHURU,431.9,4994.2,9449.9,9262.5,2912332,757.7,17.1,340.6,33.5,57.5,1264.9
8,109,RAJASTHAN,DAUSA,285.9,4310.2,7656,5865.2,2821314,807.5,9.4,228.2,27.1,38.6,1353.8
8,106,RAJASTHAN,DHOLPUR,161.9,2205.4,3722.1,2498,1956729,224.3,2.3,168.6,13.8,25.1,536.9
8,124,RAJASTHAN,DUNGARPUR,295.6,3235.9,6429.6,3642.7,2114255,662.7,8.1,236.8,19.9,18,808
8,99,RAJASTHAN,GANGANAGAR,715,4788,13131.2,17234.5,2901400,2176.2,11.8,509.6,93.1,94.9,1979.1
8,100,RAJASTHAN,HANUMANGARH,484.9,4268.4,8940.7,15997.1,2675035,1540.2,10.4,323.8,60.8,69.5,1269.6
8,110,RAJASTHAN,JAIPUR,19311.1,61411.7,208375.1,183589.3,10710755,36883,215.2,7012.9,939.8,4552.4,14237.2
8,114,RAJASTHAN,JAISALMER,294.2,1730.1,3009,4181.5,1108094,256.5,7.8,98.7,4.9,14.9,856.8
8,116,RAJASTHAN,JALOR,227.7,2063.4,3907.7,3359.1,2895766,307.3,4.5,286.8,9,20.7,530.2
8,129,RAJASTHAN,JHALAWAR,246.4,2484.6,4806.3,5632.2,2134209,488.8,25.5,208,25.5,20,562.6
8,103,RAJASTHAN,JHUNJHUNU,386.2,5866.1,12272.1,8428.4,3234747,804.7,20.7,599.5,186.4,56.8,1874.8
8,113,RAJASTHAN,JODHPUR,2723,13270.1,44387,34401.6,6020924,9044.8,69.5,1779.1,232.7,261.1,4816.6
8,107,RAJASTHAN,KARAULI,121.2,2574,4361.5,2850.2,2314303,353,2.6,119.6,17.6,12.3,776.8
8,127,RAJASTHAN,KOTA,1760.7,10261.1,31060.2,22778.1,2936822,6564.6,28.6,1261.9,165.9,159.5,2504.1
8,112,RAJASTHAN,NAGAUR,388.4,3386.3,5946.2,7476.7,5008835,654.6,9,452.4,14.9,42.8,927.1
8,118,RAJASTHAN,PALI,576.9,4284.2,9133.9,7794.2,2912638,1164.2,12.2,348.1,21.9,70.3,1088.1
8,131,RAJASTHAN,PRATAPGARH,118.1,1184.5,2314.3,2750.2,1373864,325.5,2.3,87.5,6.4,8.6,428
8,123,RAJASTHAN,RAJSAMAND,410.6,3429,7893.8,4840.9,1725303,721.6,10.6,256.4,18,29.1,799.6
8,108,RAJASTHAN,SAWAI MADHOPUR,184.1,2546.3,4508.1,3658.5,1961516,458,4,179.5,12.4,15.4,594.9
8,111,RAJASTHAN,SIKAR,630.4,6191.5,11631.3,11511.7,3985441,2049.2,23.2,745.3,74.6,74.1,1838.6
8,117,RAJASTHAN,SIROHI,376,2686.4,7078.8,3408,1625444,612.3,3.1,138.3,25.3,30.6,654
8,120,RAJASTHAN,TONK,321,3289.4,6439.4,7030.2,2128491,878.7,9.5,262.3,21.5,31.9,922.8
8,130,RAJASTHAN,UDAIPUR,2815.7,13707.5,44280.1,27278.5,4617032,5310,39,1460.7,343.8,209.3,3577.4
11,244,SIKKIM,EAST SIKKIM,,,,,430694,,,,,,
11,241,SIKKIM,NORTH SIKKIM,,,,,61057,,,,,,
11,243,SIKKIM,SOUTH SIKKIM,,,,,216484,,,,,,
11,242,SIKKIM,WEST SIKKIM,,,,,177965,,,,,,
33,616,TAMIL NADU,ARIYALUR,104.7,1697.4,3045.2,7665.8,913448,432.5,3.3,76.6,112.7,10,1119.8
33,603,TAMIL NADU,CHENNAI,85075.6,164130.9,664370.8,664644.3,7055071,76015.5,716.9,10047.2,3603.9,6431.2,47430.1
33,632,TAMIL NADU,COIMBATORE,10198.6,30557.3,120814.2,130515.5,4975650,23315.5,148.9,4168.5,1177.4,1053.2,15098.7
33,617,TAMIL NADU,CUDDALORE,799.8,8023.2,18183.5,25110.1,3563505,2611.1,30.7,500.4,357.7,65.6,3826.1
33,630,TAMIL NADU,DHARMAPURI,354.7,2893.1,5656.8,14479,2114270,1231.4,16.2,282.1,183.1,49.5,1898
33,612,TAMIL NADU,DINDIGUL,831,6076.6,15104.4,24279.9,2915789,2669,11,448.1,239.1,62.1,3980.3
33,610,TAMIL NADU,ERODE,2164.1,8563,30093.5,41236.3,2659028,4902.4,16.5,1022.8,365.9,145.6,4288.7
33,604,TAMIL NADU,KANCHEEPURAM,2164.3,6175.6,21239.2,20346.6,3081332,4464.9,47.9,460.5,176.3,232.4,2988.5
33,629,TAMIL NADU,KANYAKUMARI,799.4,7778.9,20660.1,32339.5,2452938,3879.6,75.5,927.6,420.9,68.6,3541.5
33,613,TAMIL NADU,KARUR,767.6,2981.3,8669.7,16070.3,1463233,1612.3,6,386.6,176.1,57,1848.9
33,631,TAMIL NADU,KRISHNAGIRI,1667.2,6510.7,15427.2,27184.1,2564517,3533.7,39.3,742.5,259.8,158.6,3485.9
33,623,TAMIL NADU,MADURAI,2488,15002.6,42425.4,56677.2,4000538,9221.3,86.2,1898.4,607.8,291.5,10331.7
33,796,TAMIL NADU,MAYILADUTHURAI,213.4,2587.8,6368.6,6810.7,1246613,580.3,6.2,141.8,95.6,14.3,1035
33,618,TAMIL NADU,NAGAPATTINAM,180.5,2000.4,4131.1,5526.2,887261,380.5,3.4,84.9,63.2,13.7,879.2
33,609,TAMIL NADU,NAMAKKAL,1610.4,5483.3,17684.4,27328.5,2415581,2526.8,13.2,577.9,321.6,110.8,3195
33,611,TAMIL NADU,NILGIRIS,414.2,2937.4,7861.3,5858,826260,878.2,13.5,201,148.6,24.7,1352.4
33,615,TAMIL NADU,PERAMBALUR,139.7,1723.1,3249,7246.3,716885,506.3,3.4,131.5,108.5,12.9,983.3
33,621,TAMIL NADU,PUDUKKOTTAI,384.5,4350.2,8363.4,15405.7,2156868,1303.9,7.3,303.7,198,27.9,1959.5
33,626,TAMIL NADU,RAMANATHAPURAM,323.6,3524.5,6045.7,11367.2,1783720,793.7,7.3,266.1,111,26.8,1476.9
33,608,TAMIL NADU,SALEM,2847.9,10875.6,31909.6,48361.8,4762760,5605.8,92.4,1650.1,462.8,283.2,8221.8
33,622,TAMIL NADU,SIVAGANGA,343.1,5071.3,11493.1,16502.7,1859340,2116.1,18.8,310.8,195.8,23.1,2278.9
33,620,TAMIL NADU,THANJAVUR,913.1,9292.4,23419.4,31266.5,2971077,3687,33,680.6,423.9,150.7,4775.6
33,624,TAMIL NADU,THENI,497.6,3448.6,7847.4,17363,1661283,1689.7,8.5,241.3,185,37.1,2768.3
33,602,TAMIL NADU,THIRUVALLUR,2209.3,10899.1,35194.6,30837.3,3748876,7799.7,16.8,695.7,380.3,239.8,6761.7
33,619,TAMIL NADU,THIRUVARUR,246.5,3492.1,7454.1,10791.1,1689360,986.7,6.3,122.5,129.2,20.9,1750.1
33,614,TAMIL NADU,TIRUCHIRAPALLI,2014,14378.2,42973.4,44749.4,3646607,6701.3,255.9,1535.7,763.8,227.7,7647.2
33,628,TAMIL NADU,TIRUNELVALI,1029.9,7651.9,19047.5,22130.8,2264425,4065,11.8,767.3,193.3,78.5,3117.2
33,633,TAMIL NADU,TIRUPPUR,3983.4,9279.3,32186.1,54867.9,3706715,5403.1,48.2,1327.4,402.3,272,4916.2
33,606,TAMIL NADU,TIRUVANNAMALAI,572.9,5336.8,10810.6,19960.7,3469207,1494.2,28.6,310.3,174,52.4,2718.3
33,627,TAMIL NADU,TOOTHUKUDI,1051.2,7051.1,18874.1,21625,2197854,3083.1,16.1,530.7,186.5,62.8,2466.7
33,605,TAMIL NADU,VELLORE,831.5,5898.7,18540.5,16473.4,2016409,2094.9,45.9,663.6,234.3,101,3021.5
33,607,TAMIL NADU,VILLUPURAM,404,4277.6,7906.5,14955,2764976,1262.9,13.9,240.1,185.1,40.7,1928.5
33,625,TAMIL NADU,VIRUDHUNAGAR,1680.2,6577.3,18861.7,21612.4,2492520,2529.9,19.9,527.4,212.8,64.8,2851.8
36,532,TELANGANA,ADILABAD,202.1,1590.9,3093.4,4871.5,992487,991.1,5.4,175.5,51.3,41.4,1182.6
36,753,TELANGANA,BHADRADRI (KOTHAGUDEM),379.6,2923.6,5990.9,7516.2,1362759,851.6,1.8,311.8,96.6,101.9,2673
36,536,TELANGANA,HYDERABAD,57769.9,109257.8,463996.5,480750.3,4030176,69246.4,882.4,12393.5,3257.8,5253.7,41085.3
36,737,TELANGANA,JAGITIAL,209.4,2681.3,4668.8,5765.2,1315777,751.2,15.2,180.1,80.1,118.3,944.1
36,752,TELANGANA,JANGAON,82,1066.7,1635.8,4388.9,789658,574.3,3.3,90.1,45.8,22.5,625.9
36,750,TELANGANA,JAYASHANKAR (BHUPALPALLI),55.1,685.8,1296.3,1435.5,510736,122.9,0.4,23.6,11.5,13.1,419
36,744,TELANGANA,JOGULAMBA (GADWAL),105.6,958.7,1526.9,3656.2,821557,387.2,0.6,88.3,32.5,33.1,539.2
36,736,TELANGANA,KAMAREDDY,148.3,2010,3091.6,5572.9,1289775,883.1,2.7,98.8,71.5,42.9,854.7
36,534,TELANGANA,KARIMNAGAR,729.4,5436.9,11703,14058.6,1333947,2631.9,11,681.4,257.7,294.9,2491.4
36,541,TELANGANA,KHAMMAM,584.1,4467.5,8376.3,16497.9,1887493,4018.9,5.2,624.6,354,136.8,2926.8
36,733,TELANGANA,KOMRAM BHEEM (ASIFABAD),86.2,732.1,1315.9,996.6,701926,130.7,0.6,15.9,8.4,6.2,250.4
36,751,TELANGANA,MAHABUBABAD,99,1109.1,1743.8,4447.2,955669,374.7,1.2,46.9,42.5,17.6,525.6
36,538,TELANGANA,MAHBUBNAGAR,415.9,2729.9,5071,9149.4,1304229,1797.4,4.8,453.6,141.6,103.6,1905.9
36,735,TELANGANA,MANCHERIAL,280.3,2579.3,5750.2,5655.3,915918,1364.3,8.5,264.6,77.1,99.5,1503.8
36,535,TELANGANA,MEDAK,111,1349.5,2046.1,4424.6,1047074,594.1,2,129.1,42.3,97.8,623.7
36,742,TELANGANA,MEDCHAL-MALKAJGIRI,12123.1,44561.7,128124.4,138679.3,4816255,60180.5,139.8,7476.1,1865.5,3864.1,25712.2
36,780,TELANGANA,MULUGU,41.5,473,773.9,1323.4,381753,74.3,0.2,7.2,15.2,3.4,161.9
36,746,TELANGANA,NAGARKURNOOL,141.6,1449,2156.8,4552.6,1151379,423.6,1.7,65,56,34.9,655.2
36,539,TELANGANA,NALGONDA,522.2,4239.3,7084.9,17000.4,2185729,2629.1,23.9,559.1,252.6,176.4,2572.6
36,781,TELANGANA,NARAYANPET,82.1,839.4,1244.5,2184.4,824407,147,0.2,24.3,18.8,14.8,278.9
36,734,TELANGANA,NIRMAL,159.5,1526.6,2475.7,4759.2,920610,654.4,2.2,120.1,58.6,38.4,846.4
36,533,TELANGANA,NIZAMABAD,550.4,5207.1,9290.6,16573.2,2111194,3413.3,23.5,646.5,287.1,165.8,2751.9
36,738,TELANGANA,PEDDAPALLI,227.7,2557.7,5760.4,5588.2,1122296,881.1,15.6,117.7,69.3,77.3,1235.2
36,739,TELANGANA,RAJANNA(SIRCILLA),103.2,1390.6,2331.7,2621.2,724507,380.6,1.9,40.9,28.3,72.2,377
36,537,TELANGANA,RANGAREDDI,11353.6,19206.6,86562.4,50282.8,4488927,17495.1,21.1,2914,1255.6,553.4,8471.9
36,740,TELANGANA,SANGAREDDY,944.4,5993.3,12897.6,24064.9,2125402,12400.5,6.2,586.3,286.5,254.5,3943.3
36,741,TELANGANA,SIDDIPET,256.2,2615.7,4125.3,7420.8,1368991,1254.2,7.8,163.6,102.7,66.3,1023.7
36,748,TELANGANA,SURYAPET,265.6,2376.6,3981.5,11183.5,1396543,1991.2,8.9,228.6,188.8,69.5,1445.6
36,743,TELANGANA,VIKARABAD,274.8,1771,2912,4687.7,1628189,563.1,1.9,190.3,40.3,51.6,606.1
36,745,TELANGANA,WANAPARTHY,128.1,1056.9,1661.5,3362.4,821856,448.4,8.7,50.8,50.6,29.7,516.6
36,749,TELANGANA,WARANGAL,290.4,2201.4,5411.4,6515.4,1066910,1275,40.9,125.3,128.3,57.5,1324.1
36,540,TELANGANA,HANUMAKONDA,960.8,5833,16831.9,23793.6,1341350,4706.7,7.9,1387,473.5,289.1,4832.2
36,747,TELANGANA,YADADRI BHUVANAGIRI,155.5,1779.2,2761,5161.3,931565,665.8,5.7,116.7,72.5,73.2,704.7
16,291,TRIPURA,DHALAI,56.3,503.7,875.3,639.6,565860,39.5,0.6,9.1,3.1,0.4,250.2
16,709,TRIPURA,GOMATI,103,849.9,1637.1,1240.9,713637,190.9,0.8,87.5,7.6,4.4,349.2
16,708,TRIPURA,KHOWAI,44.5,396.6,777.2,413.5,427237,34.2,0.1,3.9,2.9,0.2,146
16,292,TRIPURA,NORTH TRIPURA,131.6,1127.9,2034.4,1310.6,535310,108.8,0.5,77,7.3,5.9,346.7
16,707,TRIPURA,SEPAHIJALA,40,617.6,1002,623.5,615838,57.9,0.2,6.4,3.6,2.7,110.4
16,290,TRIPURA,SOUTH TRIPURA,82,795.7,1453.6,859.4,512160,69.2,0.5,6.8,6.3,1.3,200.9
16,710,TRIPURA,UNAKOTI,23.7,194.8,338.9,290.5,471182,20.5,0.1,4,1.4,0.2,143.4
16,289,TRIPURA,WEST TRIPURA,1381.3,8682.3,21658.3,8337.9,1383216,1938.3,10.6,394.1,91.5,46.1,1932.4
9,146,UTTAR PRADESH,AGRA,4213.6,21707.7,58813.9,38621.6,6925652,6212.5,55.3,2602,238.2,301.6,4235
9,143,UTTAR PRADESH,ALIGARH,1402.8,14333.1,29037.2,13056.3,5762217,2023.2,27.6,828.4,89.9,135.6,1833
9,178,UTTAR PRADESH,AMBEDKAR NAGAR,414,5518.1,8388.1,4003.4,3796799,314.9,13.9,283,16.6,62,806.6
9,706,UTTAR PRADESH,AMETHI,260,4691.6,7909.6,3409.8,3033351,260.2,8.1,230.9,15.9,39.8,492
9,162,UTTAR PRADESH,AURAIYA,213.9,3371.7,5543.4,2222.1,2111571,198,27.3,137.3,10.9,31,478
9,177,UTTAR PRADESH,AYODHYA,816.3,9835.9,20442.1,6473.1,4033466,1010,32.9,505.7,36.7,72.4,1216.1
9,191,UTTAR PRADESH,AZAMGARH,677.6,12213.7,20081.6,6550.4,6713690,374.7,18.2,553.9,35.9,65.4,1466
9,139,UTTAR PRADESH,BAGHPAT,299,4548.2,7793.8,3546.3,1786570,321.3,3.6,157.4,26,34.9,526.2
9,180,UTTAR PRADESH,BAHRAICH,702.3,4839.2,7680,5577.5,5470080,284.3,23.7,252.1,20.1,62.6,722.3
9,193,UTTAR PRADESH,BALLIA,495.4,8131.3,13854.3,4261.3,4794192,367.6,25.8,222,25.2,71.9,1224.9
9,182,UTTAR PRADESH,BALRAMPUR,190,3556.1,4869.1,1971.5,3375660,100.4,4.2,114.1,7.2,43.4,361.5
9,170,UTTAR PRADESH,BANDA,302.9,3537.2,5931.2,2461.8,2672813,243.5,8,186.9,11.3,14.6,407.3
9,176,UTTAR PRADESH,BARA BANKI,515.7,6178.9,9701.6,6372.8,4966899,1071.2,27.6,364.3,28.4,41.7,694.4
9,150,UTTAR PRADESH,BAREILLY,1654.3,13737.6,32768.1,23497,7084822,3924.9,22.6,1199.3,169.3,208.3,3276.7
9,185,UTTAR PRADESH,BASTI,358.7,6187.3,9817.3,4043.4,3549997,339.4,8.3,277,23.5,44.5,992.8
9,754,UTTAR PRADESH,SAMBHAL,318.2,2941.8,4660.5,3612.4,3705415,288.4,4.2,119.3,26.7,38.7,436
9,134,UTTAR PRADESH,BIJNOR,765.5,9741.8,15744.9,9254.2,5763220,872.7,8.1,350.6,74.4,94.7,1204.2
9,149,UTTAR PRADESH,BUDAUN,374.1,4618.3,7070.9,5079.4,4825799,279.4,9.3,214.1,32,26.8,837.5
9,142,UTTAR PRADESH,BULANDSHAHR,893.6,11507.5,19776.9,10279.7,5442244,1235.7,8.7,577.9,58.9,125,1259.9
9,196,UTTAR PRADESH,CHANDAULI,345.1,4794.7,8515.7,4059.3,2810482,545.5,14.8,175.7,28.4,20.6,928.8
9,171,UTTAR PRADESH,CHITRAKOOT,139.5,1876.6,3008.4,1265.4,1638290,100.7,2.2,63.3,5,10.8,239
9,190,UTTAR PRADESH,DEORIA,442.6,8465.4,13709.2,5434,4275941,683.8,25.5,289.4,38.1,81.1,1434.6
9,201,UTTAR PRADESH,ETAH,277.7,3422.1,5456.6,3552.7,2720867,177.1,9.1,145.3,13.7,25.5,707
9,161,UTTAR PRADESH,ETAWAH,465.3,5099.9,9162,4148.8,2403163,308.8,11,308.7,22.4,35.9,765.6
9,159,UTTAR PRADESH,FARRUKHABAD,411.7,3862.9,6892,2872.5,2809452,206.6,6.8,177,20,28.5,630.3
9,172,UTTAR PRADESH,FATEHPUR,358,6016.7,9205.8,4251.3,3929672,285.2,9.5,294.6,15.1,23.4,734.3
9,147,UTTAR PRADESH,FIROZABAD,744.1,6634.7,11567.8,7136.9,3856460,539.7,17.7,438,29.4,59.1,967.9
9,141,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,23216.4,56952.3,238450.4,130197,3429582,41482.5,129.7,5017.2,677.7,1588.3,6895.6
9,140,UTTAR PRADESH,GHAZIABAD,6824.5,33544,101051.6,51936.8,6127690,20496.3,132.8,3462,452.8,628.7,4608.9
9,195,UTTAR PRADESH,GHAZIPUR,490.1,10161.5,18049,6489.3,5385267,433.1,10.8,315.1,37.1,52.5,1589.7
9,183,UTTAR PRADESH,GONDA,472.1,6564.3,10375.8,4327.8,5321587,318.4,19.6,257.1,24.3,84.8,666.6
9,188,UTTAR PRADESH,GORAKHPUR,2618.9,21437.6,44504.8,23168.5,6587777,3959.8,35.3,2023.5,188.6,228.6,4099.5
